25.124,1388.8,26949
19.564,1471.8,11737
19.403,1690.1,19177
20.894,1523.4,18446
21.178,1409.8,14828
21.208,1567.9,21398
21.137,1754.9,28759
16.439,1630.3,5542.5
19.161,1466.3,10135
15.707,1407,-3514.5
17.156,1492,3978.4
18.443,1459.1,7392.7
23.455,1469.6,25197
20.337,1397.3,11534
23.043,1414.3,21262
19.014,1433.2,8439.5
23.714,1283.4,17374
22.767,1420.6,20616
16.555,1475.7,1365.5
17.739,1721.8,13556
21.292,1440.7,16479
19.474,1493.8,12229
20.109,1289.6,6652.3
17.292,1581.7,7296.1
25.413,1275.8,22151
19.82,1356.1,8273.2
19.153,1557.3,13387
20.112,1503.4,14858
19.536,1618.2,17052
19.891,1557.5,16114
20.281,1543.7,17020
15.471,1676.6,3069.7
21.475,1445.1,17287
18.724,1535.2,11032
21.562,1483.1,19171
22.991,1315.1,16607
21.115,1556.8,20603
19.429,1579.7,15228
21.143,1425.4,15350
23.072,1248.7,13850
18.134,1734.7,15598
22.428,1442.4,20430
21.461,1418,16115
21.928,1441,18663
18.091,1541.8,8950.9
20.351,1504.1,15738
23.291,1329.5,18203
22.453,1478.7,22107
19.269,1585.7,14846
22.928,1261.5,13999
19.485,1538.9,13933
19.834,1522.5,14586
19.648,1521.5,13881
21.689,1510,20751
17.024,1634.7,7935.5
20.131,1671.7,21388
20.036,1596,18120
20.052,1513.5,15031
19.599,1399.6,9176.3
23.245,1514.8,26535
16.323,1625.9,4964.5
19.9,1356.4,8539.8
20.834,1487.9,16808
18.777,1253.6,1319.6
21.856,1333.9,13869
20.443,1645.8,21606
19.45,1490.4,12023
18.498,1596.7,12332
22.447,1409.5,19052
20.598,1408.2,12828
22.357,1377.5,17354
18.303,1426.3,5790.2
17.612,1606.4,9296
17.484,1765.6,13919
21.956,1349.6,14856
20.394,1270.1,6761.6
18.771,1625.3,14371
19.828,1529.7,14838
18,1583.9,10022
22.56,1233.4,11659
16.583,1680.1,7589.4
20.517,1475.2,15191
23.147,1260.7,14618
20.06,1326.7,7920.6
23.378,1368.6,20274
20.777,1645.8,22908
19.499,1494.9,12360
16.643,1646.2,6807.3
18.827,1447,8291.5
17.858,1756.1,15171
20.687,1398.1,12726
18.172,1593.1,10976
18.996,1479.1,10016
16.234,1614.7,4294.9
22.037,1321.1,13893
24.754,1272.4,19990
16.744,1838.2,13028
19.148,1590.2,14551
16.608,1741.6,9535.3
17.549,1720.2,12726
23.639,1345.8,20058
18.247,1601.3,11538
18.989,1462.6,9405.3
21.185,1540.9,20212
22.191,1345.8,15442
21.208,1471.9,17468
23.396,1324.5,18302
24.147,1423.4,25392
18.015,1633.2,11724
20.733,1410.3,13363
24.973,1324.6,23256
17.274,1526,5466.9
20.485,1429,13270
21.591,1343.1,13420
20.723,1448,14830
15.757,1648,3402.4
18.056,1462.3,6163.4
23.349,1408.2,22007
21.597,1337.8,13215
21.129,1667.6,25167
18.152,1623.9,11940
21.455,1407,15637
18.702,1672.5,15754
21.232,1591.5,22458
18.93,1408,7259
19.898,1484.9,13394
18.534,1448.4,7335
19.955,1698.8,21720
17.852,1552.6,8433.9
19.73,1347,7645.4
17.936,1542.8,8416.5
22.18,1545.4,24039
19.913,1598.5,17747
21.461,1243.3,8857.7
18.256,1624.5,12358
22.935,1527.1,25976
24.125,1147.7,12131
20.739,1356.6,11246
19.144,1796,21955
19.941,1405.6,10540
20.25,1413.1,11857
19.136,1566.9,13671
20.209,1326.7,8388.4
24.022,1575.8,32224
19.935,1511.9,14548
17.404,1497.9,5038.9
19.683,1602.6,17030
21.626,1262.4,10147
16.21,1714.6,7109.4
22.389,1324,15121
20.874,1660.2,23865
18.361,1664.3,14123
20.508,1371.5,11086
20.73,1547.2,18801
18.807,1688,16716
19.923,1398.3,10203
18.913,1756.2,19559
21.089,1441.9,15837
23.577,1277.3,16672
19.67,1337.6,7100.5
18.309,1469.2,7270.6
15.61,1719.8,4817.6
19.616,1576.6,15812
17.66,1338.8,771.77
18.964,1694.5,17575
19.244,1681.5,18228
23.718,1390.7,22412
22.794,1432.8,21253
20.122,1659.9,20898
20.565,1423.8,13335
18.086,1817.9,18193
23.225,1238.9,13853
19.957,1549.6,16061
19.686,1204.6,2185.6
19.166,1403,7863.1
22.668,1504.1,23990
16.819,1762.4,11042
19.581,1752.6,22203
16.402,1776.6,9720.7
21.051,1312.6,10460
23.157,1389,20491
19.773,1626.1,18255
20.054,1615.5,18935
17.921,1523.5,7725
23.71,1246.9,15650
19.617,1415.6,9832.5
19.084,1480.1,10361
18.121,1348.2,2552
18.49,1747,17485
22.247,1484.4,21635
24.425,1376.9,24075
20.211,1619.8,19698
20.687,1714,25264
21.542,1454.1,17895
18.532,1657.9,14577
22.283,1428.1,19315
19.309,1682.5,18524
19.931,1499.7,14074
22.258,1477.8,21388
21.673,1468.9,18968
20.543,1261.2,6861.6
17.966,1789.1,16716
21.821,1531.2,22121
23.093,1386.4,20163
21.418,1465.2,17925
18.289,1245.2,-415.14
20.941,1491.6,17331
21.416,1218.2,7687.1
16.613,1588.5,4955.1
19.974,1432.4,11668
18.643,1549.7,11243
20.964,1465.9,16380
19.709,1554.2,15321
23.02,1363.5,18887
20.645,1662.3,23051
19.087,1734.6,19506
19.289,1475.3,10907
18.493,1614.6,12928
21.077,1572.7,21109
17.652,1532.6,7047.8
22.886,1246.3,13190
18.012,1631.7,11661
17.31,1662.4,9921
23.625,1430.9,23986
17.958,1443.2,5186.3
23.972,1399.6,23671
19.711,1396.7,9441
20.211,1523.8,15996
21.1,1431.2,15438
19.302,1718.6,19809
17.453,1734,12774
17.076,1860.2,15158
22.148,1350.3,15502
21.405,1466.1,17917
22.463,1402.6,18800
20.947,1323.9,10596
22.343,1453.2,20614
20.494,1410.3,12563
18.961,1542.8,12162
22.491,1131.4,6974.5
23.237,1643.5,32393
18.932,1458,9042
20.54,1321.1,9208
22.399,1341.3,15908
18.5,1680.6,15234
19.096,1412.6,7975.8
20.748,1384.4,12383
21.57,1534.9,21363
15.887,1651.1,3998.3
18.745,1657.2,15387
18.486,1606.6,12628
20.559,1538,17812
19.382,1528.4,13174
20.489,1499.7,16056
18.388,1437.2,6451.1
15.156,1602.6,-148.27
22.279,1364.7,16544
21.14,1574.1,21397
22.315,1373.9,17061
19.956,1396.3,10237
21.296,1454.9,17080
21.163,1352.2,12426
25.145,1290.4,22073
18.707,1515.5,10277
22.215,1313.7,14129
21.114,1309.9,10549
19.639,1166,619.34
16.259,1539.7,2201
17.379,1785.7,14123
18.217,1517.3,8580.7
18.261,1454.4,6603.2
19.909,1524.3,14929
19.957,1500.9,14209
20.264,1360.4,9869
17.08,1797.7,13229
18.694,1645.5,14777
18.384,1527,9510.4
16.819,1836.8,13314
18.777,1466.5,8806.4
20.566,1480.2,15560
21.032,1467.6,16684
23.459,1477.6,25583
16.813,1709.3,9393.1
19.641,1460.6,11586
17.765,1682.6,12373
18.314,1512.4,8761.2
19.961,1438.8,11866
21.873,1439.9,18431
21.742,1400.7,16327
19.388,1442.8,10059
21.011,1644,23748
22.378,1411.1,18890
19.335,1730.1,20365
18.106,1494.1,7405.1
22.972,1204.8,11573
19.577,1597.2,16431
24.663,1302.7,21208
19.057,1475.2,10093
21.986,1340.5,14561
23.845,1220.3,14793
21.602,1454.5,18117
18.064,1630.6,11827
18.69,1291.2,2374.6
18.208,1620.6,12043
17.213,1595,7418.2
20.541,1446.5,14147
16.966,1713.1,10132
22.73,1638.5,30199
23.3,1389.9,20999
19.05,1725.6,19037
20.616,1331.6,9861.9
21.041,1427.6,15093
18.669,1777.3,19283
18.692,1637,14472
22.222,1683.4,30170
21.743,1425.2,17362
21.454,1352.4,13368
23.827,1183.2,12991
19.049,1620.5,15265
21.888,1388,16272
20.153,1189.4,2935.7
19.703,1544.9,14953
18.119,1701.6,14423
18.886,1620.8,14652
18.191,1620.5,11972
20.47,1392.8,11799
22.714,1219.4,11484
20.429,1578.9,18940
18.261,1632.8,12660
22.022,1311.8,13448
17.362,1575.2,7353.3
18.04,1459.8,6023.8
18.842,1495.4,10057
18.282,1585.6,11137
22.173,1479.8,21176
18.01,1623.3,11369
18.948,1477.2,9781.4
19.829,1647,19260
17.004,1576,6040.9
20.774,1291.9,8778.6
22.477,1645.2,29507
23.308,1385.7,20834
21.464,1368.2,14056
20.284,1564.3,17828
15.293,1628.9,1079.9
20.824,1318.9,10010
19.405,1609.9,16244
19.527,1536.5,14000
20.741,1370,11787
20.878,1510.9,17883
16.106,1783.8,8682.3
17.414,1451.9,3605.5
20.753,1527.3,18093
16.544,1344.6,-2589.2
20.502,1466,14777
20.564,1411.3,12838
22.178,1429.9,19036
18.041,1400.9,4055.7
18.428,1695.5,15459
18.296,1752.2,16857
18.555,1522.3,9967.4
22.571,1706.5,32582
17.406,1746.3,12977
19.285,1572.6,14430
17.795,1360.4,1910.6
17.151,1781.3,13020
20.242,1712.1,23387
20.124,1507.9,15073
16.806,1575.7,5291
22.531,1440.1,20680
21.218,1292.8,10169
20.188,1614.7,19415
20.671,1335.1,10175
20.564,1477.9,15464
18.319,1498.8,8317
20.485,1677.9,23029
20.134,1404.1,11123
16.729,1408.8,-56.5
22.986,1581.9,28633
21.215,1349.9,12499
20.331,1683.8,22646
20.004,1335.7,8089.6
20.575,1455.2,14609
22.44,1372.4,17404
18.908,1467.6,9301.2
19.748,1391.7,9379.1
21.579,1550.5,22050
19.557,1664.6,18851
21.476,1434.5,16853
17.423,1759.6,13475
19.28,1335.2,5778.5
21.078,1668.7,25011
19.932,1398.2,10226
20.758,1423.2,13961
22.921,1201,11256
18.475,1533.5,10066
19.998,1444.9,12223
18.145,1489.1,7374.2
22.16,1455.2,20068
21.094,1472.7,17107
22.366,1461.3,21045
20.788,1508.3,17459
23.04,1265.5,14512
21.095,1499.3,18187
16.914,1519.8,3974.3
20.285,1477.9,14488
23.135,1460.8,23680
22.711,1476.1,22900
22.042,1537.3,23186
19.951,1438.4,11817
22.413,1510.2,23347
18.805,1501.4,10134
21.905,1527.4,22266
19.494,1454.6,10857
22.086,1449.4,19566
22.823,1502.4,24467
17.574,1571.2,8014
18.433,1751,17386
21.682,1373.8,14996
24.623,1221.1,17084
19.62,1494,12754
19.635,1727.3,21491
19.29,1529,12860
18.97,1860.1,23501
22.188,1493.8,21835
19.552,1503.8,12880
17.812,1611,10207
20.274,1316.6,8203
17.527,1764.6,14070
21.102,1201.7,6109
18.174,1619.9,11889
20.732,1447.2,14830
18.413,1597.3,12031
21.905,1262.2,10969
20.829,1061.7,-268.87
21.42,1429.2,16440
17.743,1603.5,9697.8
18.403,1574.8,11221
18.934,1643.9,15660
18.674,1661,15241
21.904,1451.3,19020
18.082,1518.7,8145
21.305,1562,21515
18.486,1603,12502
17.594,1670.2,11288
20.051,1637.2,19750
18.4,1496.9,8541.5
20.749,1295.4,8838.4
18.187,1708.3,14926
23.008,1513.6,25628
21.163,1515.5,19092
22.501,1415.9,19515
22.755,1275.3,14098
17.442,1640.9,9753.8
16.484,1530.7,2753.8
19.527,1585.1,15793
19.427,1524.1,13179
22.741,1414.8,20269
18.076,1738.7,15493
20.665,1546.8,18544
19.442,1453.6,10641
18.491,1479.4,8259.8
23.121,1313.7,16947
15.144,1641.7,842.63
23.89,1226,15192
19.413,1524.7,13153
21.032,1415.4,14566
18.282,1844.4,19937
18.178,1611.7,11628
21.231,1654.2,25021
19.523,1810.1,24089
18.967,1596.2,14087
22.712,1486.5,23360
20.645,1436,14088
20.672,1564.1,19259
17.857,1587.8,9615.5
21.185,1334.6,11780
21.848,1237.6,9756.5
17.245,1652.8,9363.2
18.783,1449,8208.9
17.747,1417.9,3638.4
